,compound_name,species,smiles,rat_LD50,units,source
6177,"Phenol, 3-methyl-4-(methylsulfinyl)-",Rat,Cc1cc(O)ccc1S(C)=O,-1.6869999999999998,log(mol/kg),https://doi.org/10.1021/tx900189p
6178,"3-Hexenamide, 4-ethyl-2-(hydroxyimino)-5-nitro-, (?,E)-",Rat,CCC(=CC(=NO)C(N)=O)C(C)[N+](=O)[O-],-2.519,log(mol/kg),https://doi.org/10.1021/tx900189p
6179,"Pyrido(2,3-d)pyrimidine-6-carboxylic acid, 5,8-dihydro-8-ethyl-5-oxo-2-(1-piperazinyl)-",Rat,CCn1cc(C(=O)O)c(=O)c2cnc(N3CCNCC3)nc21,-1.278,log(mol/kg),https://doi.org/10.1021/tx900189p
6180,"d,1-alpha(p-Ethoxyphenylamino)-N-n-propylpropionamide",Rat,CCCNC(=O)C(C)Nc1ccc(OCC)cc1,-1.921,log(mol/kg),https://doi.org/10.1021/tx900189p
6181,Not Available,Rat,CON=Cc1ccc(OCC(O)(Cn2cncn2)C(C)(C)C)cc1,-2.557,log(mol/kg),https://doi.org/10.1021/tx900189p
6182,"Thiocyanic acid, vinylene ester (6CI,7CI,8CI)",Rat,N#CSC=CSC#N,-3.266,log(mol/kg),https://doi.org/10.1021/tx900189p
6183,"Isocyanic acid, 4-(p-isocyanatobenzyl)-m-phenylene ester",Rat,O=C=Nc1ccc(Cc2ccc(N=C=O)cc2N=C=O)cc1,-1.163,log(mol/kg),https://doi.org/10.1021/tx900189p
6184,"1-Butanamine, 4-(2,4-bis(1,1-dimethylpropyl)phenoxy)-",Rat,CCC(C)(C)c1ccc(OCCCCN)c(C(C)(C)CC)c1,-2.582,log(mol/kg),https://doi.org/10.1021/tx900189p
6185,"Benzoic acid, 2-chloro-4-(1-hydroxyoctadecyl)-",Rat,CCCCCCCCCCCCCCCCCC(O)c1ccc(C(=O)O)c(Cl)c1,-1.929,log(mol/kg),https://doi.org/10.1021/tx900189p
6186,"4,7-Methano-1H-indene, 2,4,5,6,7,8,8-heptachloro-2,3,3a,4,7,7a-hexahydro-, (2alpha,3aalpha,4beta,7beta,7aalpha)-",Rat,ClC1=C(Cl)C2(Cl)C3CC(Cl)CC3C1(Cl)C2(Cl)Cl,-1.875,log(mol/kg),https://doi.org/10.1021/tx900189p
6187,"3-Butynal, 2,4-diphenyl-2-hydroxy-, oxime",Rat,ON=CC(O)(C#Cc1ccccc1)c1ccccc1,-1.4580000000000002,log(mol/kg),https://doi.org/10.1021/tx900189p
6188,"Dibenzo(b,k)(1,4,7,10,13,16)hexaoxacyclooctadecin, 6,7,9,10,17,18,20,21-octahydro-",Rat,c1ccc2c(c1)OCCOCCOc1ccccc1OCCOCCO2,-2.142,log(mol/kg),https://doi.org/10.1021/tx900189p
6189,"Phenol, 2,4,6-tri-tert-butyl- (6CI,7CI,8CI)",Rat,CC(C)(C)c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,-2.196,log(mol/kg),https://doi.org/10.1021/tx900189p
6190,"Propionamide, N-(1-methyl-2-propylpentyl)-",Rat,CCCC(CCC)C(C)NC(=O)CC,-2.454,log(mol/kg),https://doi.org/10.1021/tx900189p
6191,"3-Quinolinecarboxylic acid, 1,4-dihydro-1-cyclopropyl-7-(4-ethyl-1-piperazinyl)-6-fluoro-4-oxo-",Rat,CCN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1,-1.857,log(mol/kg),https://doi.org/10.1021/tx900189p
6192,"Urea, 1-(p-chlorobenzenesulfonyl)-3-isobutyl-",Rat,CC(C)CNC(=O)NS(=O)(=O)c1ccc(Cl)cc1,-2.422,log(mol/kg),https://doi.org/10.1021/tx900189p
6193,"Propionamide, 2-(p-chlorophenoxy)-N-(2-(diethylamino)ethyl)-2-methyl-",Rat,CCN(CC)CCNC(=O)C(C)(C)Oc1ccc(Cl)cc1,-3.018,log(mol/kg),https://doi.org/10.1021/tx900189p
6194,"3H-Naphtho(2,1-b)pyran-2-carboxylic acid, 3-oxo-, ethyl ester",Rat,CCOC(=O)c1cc2c(ccc3ccccc32)oc1=O,-2.23,log(mol/kg),https://doi.org/10.1021/tx900189p
6195,"2-Butenoic acid, 3-amino-, methyl ester",Rat,COC(=O)C=C(C)N,-1.816,log(mol/kg),https://doi.org/10.1021/tx900189p
6196,"4-Pyridinecarboxylic acid, ((3-hydroxy-5-(hydroxymethyl)-2-methyl-4-pyridinyl)methylene)hydrazide",Rat,Cc1ncc(CO)c(C=NNC(=O)c2ccncc2)c1O,-1.758,log(mol/kg),https://doi.org/10.1021/tx900189p
6197,"2-Propenoic acid, 2-methyl-, 2-(ethylthio)ethyl ester",Rat,C=C(C)C(=O)OCCSCC,-1.372,log(mol/kg),https://doi.org/10.1021/tx900189p
6198,"2-Benzoxazolamine, 6-chloro- (9CI)",Rat,Nc1nc2ccc(Cl)cc2o1,-2.873,log(mol/kg),https://doi.org/10.1021/tx900189p
6199,"4-Piperidinol, 1-(6-(2,4-dichlorophenyl)-3-pyridazinyl)-",Rat,OC1CCN(c2ccc(-c3ccc(Cl)cc3Cl)nn2)CC1,-3.034,log(mol/kg),https://doi.org/10.1021/tx900189p
6200,"3-Pentanone, 2,4-dibenzyl-",Rat,CC(Cc1ccccc1)C(=O)C(C)Cc1ccccc1,-2.001,log(mol/kg),https://doi.org/10.1021/tx900189p
6201,"1H-Pyrazole-1-carboxamide, N-(6-chlorohexyl)-3-methyl-",Rat,Cc1ccn(C(=O)NCCCCCCCl)n1,-1.6669999999999998,log(mol/kg),https://doi.org/10.1021/tx900189p
6202,"Yohimban-16-carboxylic acid, 11,17-dimethoxy-18-((tetrahydro-2H-pyran-2-yl)oxy)-, methyl ester, (3beta,16beta,17alpha,18beta,20alpha)- (9CI)",Rat,COC(=O)C1C2CC3c4[nH]c5cc(OC)ccc5c4CCN3CC2CC(OC2CCCCO2)C1OC,-3.46,log(mol/kg),https://doi.org/10.1021/tx900189p
6203,"1H-Benzimidazole-1-carboxylic acid, 5,6-dichloro-2-(trifluoromethyl)-, phenyl ester",Rat,O=C(Oc1ccccc1)n1c(C(F)(F)F)nc2cc(Cl)c(Cl)cc21,-3.194,log(mol/kg),https://doi.org/10.1021/tx900189p
6204,"Acetamide, N-((ethylnitrosoamino)carbonyl)-",Rat,CCN(N=O)C(=O)NC(C)=O,-2.461,log(mol/kg),https://doi.org/10.1021/tx900189p
6205,"Acetamide, N-(4-(((methylamino)carbonyl)oxy)phenyl)-",Rat,CNC(=O)Oc1ccc(NC(C)=O)cc1,-2.419,log(mol/kg),https://doi.org/10.1021/tx900189p
6206,"1,3-Dithiolan-4-one, 2,2,5-trimethyl-, O-((methylamino)carbonyl)oxime",Rat,CNC(=O)ON=C1SC(C)(C)SC1C,-5.3610000000000015,log(mol/kg),https://doi.org/10.1021/tx900189p
6207,"Phosphonic acid, methyl-, dimethyl ester",Rat,COP(C)(=O)OC,-1.179,log(mol/kg),https://doi.org/10.1021/tx900189p
6208,"3-Penten-1,5-diol, 3-methyl-1,1,5,5-tetrakis(trifluoromethyl)-",Rat,CC(=CC(O)(C(F)(F)F)C(F)(F)F)CC(O)(C(F)(F)F)C(F)(F)F,-4.334,log(mol/kg),https://doi.org/10.1021/tx900189p
6209,"Phenol, 3-methyl-4-(methylsulfonyl)-",Rat,Cc1cc(O)ccc1S(C)(=O)=O,-1.425,log(mol/kg),https://doi.org/10.1021/tx900189p
6210,"1,4-Dithian-2-one, O-((methyl(1-oxobutyl)amino)carbonyl)oxime",Rat,CCCC(=O)N(C)C(=O)ON=C1CSCCS1,-2.14,log(mol/kg),https://doi.org/10.1021/tx900189p
6211,"Propanamide, 3-mercapto-N-methyl-",Rat,CNC(=O)CCS,-2.213,log(mol/kg),https://doi.org/10.1021/tx900189p
6212,"Acetamide, N-(2,2,6,6-tetramethyl-4-piperidinyl)-2-((2,2,6,6-tetramethyl-4-piperidinyl)amino)-",Rat,CC1(C)CC(NCC(=O)NC2CC(C)(C)NC(C)(C)C2)CC(C)(C)N1,-1.841,log(mol/kg),https://doi.org/10.1021/tx900189p
6213,"Benzamide, 5-(aminosulfonyl)-4-chloro-N-(2,6-dimethylphenyl)-2-hydroxy-",Rat,Cc1cccc(C)c1NC(=O)c1cc(S(N)(=O)=O)c(Cl)cc1O,-2.335,log(mol/kg),https://doi.org/10.1021/tx900189p
6214,"Phosphoroamidic acid, (((2-(((((4-methylphenyl)sulfonyl)amino)carbonyl)amino)phenyl)amino)thioxomethyl)-, diethyl ester",Rat,CCOP(=O)(NC(=S)Nc1ccccc1NC(=O)NS(=O)(=O)c1ccc(C)cc1)OCC,-3.596,log(mol/kg),https://doi.org/10.1021/tx900189p
6215,"Cyclopropanecarbonyl chloride, 2,2-dimethyl-3-(2-methyl-1-propenyl)- (9CI)",Rat,CC(C)=CC1C(C(=O)Cl)C1(C)C,-2.669,log(mol/kg),https://doi.org/10.1021/tx900189p
6216,"(1,1-Biphenyl)-4-propanoic acid, 2'-fluoro-beta-methyl-",Rat,CC(CC(=O)O)c1ccc(-c2ccccc2F)cc1,-2.68,log(mol/kg),https://doi.org/10.1021/tx900189p
6217,"Acetamide, N-(2-chloro-6-methylphenyl)-2-(3-methyl-4-oxo-2-thiazolidinylidene)-, (Z)-",Rat,Cc1cccc(Cl)c1NC(=O)C=C1SCC(=O)N1C,-2.342,log(mol/kg),https://doi.org/10.1021/tx900189p
6218,"Ethane, 1-bromo-2-fluoro-",Rat,FCCBr,-4.405,log(mol/kg),https://doi.org/10.1021/tx900189p
6219,"Benzoic acid, 4-(((4-(diethylamino)phenyl)methylene)amino)-, ethyl ester, N-oxide",Rat,CCOC(=O)c1ccc([N+]([O-])=Cc2ccc(N(CC)CC)cc2)cc1,-2.833,log(mol/kg),https://doi.org/10.1021/tx900189p
6220,"2H-1,4-Benzodiazepin-2-one, 1,3-dihydro-7-chloro-5-phenyl-1-(2-propynyl)-",Rat,C#CCN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,-1.725,log(mol/kg),https://doi.org/10.1021/tx900189p
6221,"Benzoic acid, 2,3,5,6-tetrachloro-4-((methoxymethylamino)carbonyl)-, methyl ester (9CI)",Rat,COC(=O)c1c(Cl)c(Cl)c(C(=O)N(C)OC)c(Cl)c1Cl,-2.489,log(mol/kg),https://doi.org/10.1021/tx900189p
6222,"Ethanesulfonyl fluoride, 2-chloro-",Rat,O=S(=O)(F)CCCl,-3.467,log(mol/kg),https://doi.org/10.1021/tx900189p
6223,"Propanedioic acid, ethylphenyl-, 2-(diethylamino)ethyl ethyl ester (9CI)",Rat,CCOC(=O)C(CC)(C(=O)OCCN(CC)CC)c1ccccc1,-1.957,log(mol/kg),https://doi.org/10.1021/tx900189p
6224,"2-Butenedinitrile, (E)- (9CI)",Rat,N#CC=CC#N,-2.772,log(mol/kg),https://doi.org/10.1021/tx900189p
6225,"4-Pyridazinecarbonitrile, 3-((2-(4-morpholinyl)ethyl)amino)-6-phenyl-",Rat,N#Cc1cc(-c2ccccc2)nnc1NCCN1CCOCC1,-2.49,log(mol/kg),https://doi.org/10.1021/tx900189p
6226,"2H-1,4-Benzodiazepin-2-one, 1,3-dihydro-7-nitro-5-phenyl-1-(2-propynyl)-",Rat,C#CCN1C(=O)CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc21,-2.562,log(mol/kg),https://doi.org/10.1021/tx900189p
6227,"1,4:5,8-Dimethanophthalazine, 5,6,7,8,9,9a-hexachloro-1,4,4a,5,8,8a-hexahydro-, 2-oxide",Rat,[O-][N+]1=NC2CC1C1C2C2(Cl)C(Cl)=C(Cl)C1(Cl)C2(Cl)Cl,-5.136,log(mol/kg),https://doi.org/10.1021/tx900189p
6228,Gardenia Yellow,Rat,CC(C=CC=C(C)C(=O)OC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O)=CC=CC=C(C)C=CC=C(C)C(=O)OC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O,-2.49,log(mol/kg),https://doi.org/10.1021/tx900189p
6229,"Ether, decyl vinyl (6CI,7CI,8CI)",Rat,C=COCCCCCCCCCC,-1.67,log(mol/kg),https://doi.org/10.1021/tx900189p
6230,"Methanone, (2,3,4-trihydroxyphenyl)(3,4,5-trihydroxyphenyl)-",Rat,O=C(c1cc(O)c(O)c(O)c1)c1ccc(O)c(O)c1O,-2.291,log(mol/kg),https://doi.org/10.1021/tx900189p
6231,"5H-(1)Benzopyrano(2,3,-b)pyridine-7-acetic acid, alpha-methyl-",Rat,CC(C(=O)O)c1ccc2c(c1)Cc1cccnc1O2,-3.632,log(mol/kg),https://doi.org/10.1021/tx900189p
6232,"1H-1,2,4-Triazole-1-ethanol, alpha-(4-chlorophenyl)-alpha-(1-cyclopropylethyl)-",Rat,CC(C1CC1)C(O)(Cn1cncn1)c1ccc(Cl)cc1,-2.456,log(mol/kg),https://doi.org/10.1021/tx900189p
6233,"Thiocyanic acid, dodecyl ester",Rat,CCCCCCCCCCCCSC#N,-2.26,log(mol/kg),https://doi.org/10.1021/tx900189p
6234,"Phosphinothioic amide, P,P-bis(1-aziridinyl)-",Rat,NP(=S)(N1CC1)N1CC1,-3.393,log(mol/kg),https://doi.org/10.1021/tx900189p
6235,"Propanamide, 2-(2-naphthalenyloxy)-N-phenyl-",Rat,CC(Oc1ccc2ccccc2c1)C(=O)Nc1ccccc1,-1.288,log(mol/kg),https://doi.org/10.1021/tx900189p
6236,"Pyridazine, 3-(2-methylphenoxy)-",Rat,Cc1ccccc1Oc1cccnn1,-1.78,log(mol/kg),https://doi.org/10.1021/tx900189p
6237,"Succinic acid, 2-ethyl-2-phenyl-, 4-(2-diethylaminoethyl) 1-ethyl ester",Rat,CCOC(=O)C(CC)(CC(=O)OCCN(CC)CC)c1ccccc1,-3.339,log(mol/kg),https://doi.org/10.1021/tx900189p
6238,Cyclopropanamine,Rat,NC1CC1,-2.108,log(mol/kg),https://doi.org/10.1021/tx900189p
6239,Cyclohexanecarbonitrile,Rat,N#CC1CCCCC1,-3.135,log(mol/kg),https://doi.org/10.1021/tx900189p
6240,"Sydnone, 3-benzyl-4-carbamoylmethyl-",Rat,NC(=O)Cc1c([O-])on[n+]1Cc1ccccc1,-1.719,log(mol/kg),https://doi.org/10.1021/tx900189p
6241,"Thiazolidine, 2-(nitromethylene)-3-(phenylmethyl)-",Rat,O=[N+]([O-])C=C1SCCN1Cc1ccccc1,-2.373,log(mol/kg),https://doi.org/10.1021/tx900189p
6242,"Acetic acid, chloro-, 2-(2-hydroxyethoxy)ethyl ester",Rat,O=C(CCl)OCCOCCO,-2.375,log(mol/kg),https://doi.org/10.1021/tx900189p
6243,"Benzenamine, N-(1-methylethyl)-",Rat,CC(C)Nc1ccccc1,-2.383,log(mol/kg),https://doi.org/10.1021/tx900189p
6244,"Propanenitrile, 2-ethoxy- (9CI)",Rat,CCOC(C)C#N,-1.54,log(mol/kg),https://doi.org/10.1021/tx900189p
6245,"Phosphoramidic acid, methylphenyl-, diethyl ester",Rat,CCOP(=O)(OCC)N(C)c1ccccc1,-3.773,log(mol/kg),https://doi.org/10.1021/tx900189p
6246,"1H-Imidazole-1-carboxamide, 2,4,5-tribromo-N,N-dimethyl- (9CI)",Rat,CN(C)C(=O)n1c(Br)nc(Br)c1Br,-3.876,log(mol/kg),https://doi.org/10.1021/tx900189p
6247,"2-Propanol, 1-phenoxy-",Rat,CC(O)COc1ccccc1,-1.731,log(mol/kg),https://doi.org/10.1021/tx900189p
6248,"2,3,5-Trimethylpyrazine",Rat,Cc1cnc(C)c(C)n1,-2.181,log(mol/kg),https://doi.org/10.1021/tx900189p
6249,"Acetic acid, (2,4-dichlorophenoxy)-, 2-butoxy-2-oxoethyl ester",Rat,CCCCOC(=O)COC(=O)COc1ccc(Cl)cc1Cl,-2.777,log(mol/kg),https://doi.org/10.1021/tx900189p
6250,"Benzoic acid, 3,4-dihydroxy-5-((3,4,5-trihydroxybenzoyl)oxy)-, 5-(((4-carboxy-4-hydroxy-2,6-bis((3,4,5-trihydroxybenzoyl)oxy)cyclohexyl)oxy)carbonyl)-2,3-dihydroxyphenyl ester, (1S-(1-alpha,2-alpha,4-alpha,6-beta))-",Rat,O=C(Oc1cc(C(=O)Oc2cc(C(=O)OC3C(OC(=O)c4cc(O)c(O)c(O)c4)CC(O)(C(=O)O)CC3OC(=O)c3cc(O)c(O)c(O)c3)cc(O)c2O)cc(O)c1O)c1cc(O)c(O)c(O)c1,-2.411,log(mol/kg),https://doi.org/10.1021/tx900189p
6251,"Phenethyl alcohol, alpha-ethyl-alpha-methyl-",Rat,CCC(C)(O)Cc1ccccc1,-1.6130000000000002,log(mol/kg),https://doi.org/10.1021/tx900189p
6252,"(1,1'-Biphenyl)-4-carbonitrile, 4'-octyl-",Rat,CCCCCCCCc1ccc(-c2ccc(C#N)cc2)cc1,-2.122,log(mol/kg),https://doi.org/10.1021/tx900189p
6253,"Cyclohexanecarboxylic acid, 4-(cyclopropylhydroxymethylene)-3,5-dioxo-, ethyl ester",Rat,CCOC(=O)C1CC(=O)C(=C(O)C2CC2)C(=O)C1,-1.753,log(mol/kg),https://doi.org/10.1021/tx900189p
6254,"Hydrazinecarboxylic acid, 2-(1-phthalazinyl)-, ethyl ester (9CI)",Rat,CCOC(=O)NNc1nncc2ccccc12,-2.864,log(mol/kg),https://doi.org/10.1021/tx900189p
6255,"Silane, phenyltriethoxy-",Rat,CCO[Si](OCC)(OCC)c1ccccc1,-1.931,log(mol/kg),https://doi.org/10.1021/tx900189p
6256,"Phosphorodithioic acid, O-ethyl-, S,S-bis(1-methylpropyl)ester",Rat,CCOP(=O)(SC(C)CC)SC(C)CC,-3.863,log(mol/kg),https://doi.org/10.1021/tx900189p
6257,"Propanedinitrile, (3-methoxy-2-propenylidene)-",Rat,COC=CC=C(C#N)C#N,-2.827,log(mol/kg),https://doi.org/10.1021/tx900189p
6258,"Benzimidazole, 5,7-dibromo-4,6-dichloro-2-(trifluoromethyl)-",Rat,FC(F)(F)c1nc2c(Br)c(Cl)c(Br)c(Cl)c2[nH]1,-5.08,log(mol/kg),https://doi.org/10.1021/tx900189p
6259,"Propanoic acid, 2-(4-((6-chloro-2-benzoxazolyl)oxy)phenoxy)-, (+-)-",Rat,CC(Oc1ccc(Oc2nc3ccc(Cl)cc3o2)cc1)C(=O)O,-2.151,log(mol/kg),https://doi.org/10.1021/tx900189p
6260,"Acetamide, 2-(4-chloro-2-methylphenoxy)-N-phenyl-",Rat,Cc1cc(Cl)ccc1OCC(=O)Nc1ccccc1,-1.787,log(mol/kg),https://doi.org/10.1021/tx900189p
6261,"6H-Dibenz(b,e)azepin-6-one, 5,11-dihydro-11-(dimethylamino)-",Rat,CN(C)C1c2ccccc2NC(=O)c2ccccc21,-2.101,log(mol/kg),https://doi.org/10.1021/tx900189p
6262,"Benzimidazole, 4,6-diiodo-2-(trifluoromethyl)-",Rat,FC(F)(F)c1nc2c(I)cc(I)cc2[nH]1,-4.164,log(mol/kg),https://doi.org/10.1021/tx900189p
6263,"1,4-Benzenediamine, N-(1,3-dimethylbutyl)-N'-phenyl-",Rat,CC(C)CC(C)Nc1ccc(Nc2ccccc2)cc1,-1.875,log(mol/kg),https://doi.org/10.1021/tx900189p
6264,"Benzene, chlorodimethyl(1-phenylethyl)-",Rat,Cc1c(Cl)ccc(C(C)c2ccccc2)c1C,-2.061,log(mol/kg),https://doi.org/10.1021/tx900189p
6265,"Benzamide, N,N-dimethyl-3,4-methylenedioxythio-",Rat,CN(C)C(=S)c1ccc2c(c1)OCO2,-3.423,log(mol/kg),https://doi.org/10.1021/tx900189p
6266,"Benzimidazole, 5-bromo-4-nitro-2-(trifluoromethyl)-",Rat,O=[N+]([O-])c1c(Br)ccc2[nH]c(C(F)(F)F)nc12,-4.36,log(mol/kg),https://doi.org/10.1021/tx900189p
6267,"Benzene, chloromethyl(1-phenylethyl)-",Rat,CC(c1ccccc1)c1ccccc1CCl,-1.6909999999999998,log(mol/kg),https://doi.org/10.1021/tx900189p
6268,"Formamide, N-((4-amino-2-methyl-5-pyrimidinyl)methyl)-N-(4-hydroxy-1-methyl-2-(((tetrahydro-2-furanyl)methyl)dithio)-1-butenyl)-",Rat,CC(=C(CCO)SSCC1CCCO1)N(C=O)Cc1cnc(C)nc1N,-2.258,log(mol/kg),https://doi.org/10.1021/tx900189p
6269,"Acetic acid, ((methoxy(methylthio)phosphinyl)amino)oxo-, ethyl ester",Rat,CCOC(=O)C(=O)NP(=O)(OC)SC,-2.6830000000000003,log(mol/kg),https://doi.org/10.1021/tx900189p
6270,"Benzimidazole, 5,6-dibromo-4,7-dichloro-2-(trifluoromethyl)-",Rat,FC(F)(F)c1nc2c(Cl)c(Br)c(Br)c(Cl)c2[nH]1,-5.08,log(mol/kg),https://doi.org/10.1021/tx900189p
6271,"Carbamothioic acid, dipropyl-, S-(phenylmethyl) ester",Rat,CCCN(CCC)C(=O)SCc1ccccc1,-2.14,log(mol/kg),https://doi.org/10.1021/tx900189p
6272,"Phosphonic acid, (2-bromo-3-chloropropyl)-, bis(2-bromo-1-(chloromethyl)ethyl) ester",Rat,O=P(CC(Br)CCl)(OC(CCl)CBr)OC(CCl)CBr,-2.7060000000000004,log(mol/kg),https://doi.org/10.1021/tx900189p
6273,"Propanenitrile, 2,2,3-trichloro- (9CI)",Rat,N#CC(Cl)(Cl)CCl,-2.802,log(mol/kg),https://doi.org/10.1021/tx900189p
6274,"Benzimidazole, 6-chloro-4,5,7-tribromo-2-(trifluoromethyl)-",Rat,FC(F)(F)c1nc2c(Br)c(Br)c(Cl)c(Br)c2[nH]1,-4.74,log(mol/kg),https://doi.org/10.1021/tx900189p
6275,"Phosphonic acid, (1-(difluoromethyl)-2,2-difluoro-1-hydroxyethyl)-, dimethyl ester",Rat,COP(=O)(OC)C(O)(C(F)F)C(F)F,-4.426,log(mol/kg),https://doi.org/10.1021/tx900189p
6276,"Phosphoric acid, 2-bromo-2-chloro-1-(2,4-dichlorophenyl)ethenyl dimethyl ester",Rat,COP(=O)(OC)OC(=C(Cl)Br)c1ccc(Cl)cc1Cl,-3.584,log(mol/kg),https://doi.org/10.1021/tx900189p
6277,"2-Propenoic acid, 2-fluoro-, 2,2,3,3-tetrafluoropropyl ester",Rat,C=C(F)C(=O)OCC(F)(F)C(F)F,-3.532,log(mol/kg),https://doi.org/10.1021/tx900189p
6278,"Pentane-1,2,5-triol",Rat,OCCCC(O)CO,-1.188,log(mol/kg),https://doi.org/10.1021/tx900189p
6279,"3(2H)-Pyridazinone, 4-chloro-2-(1,1-dimethylethyl)-5-(((4-(1,1-dimethylethyl)phenyl)methyl)thio)-",Rat,CC(C)(C)c1ccc(CSc2cnn(C(C)(C)C)c(=O)c2Cl)cc1,-2.806,log(mol/kg),https://doi.org/10.1021/tx900189p
6280,"1,3-Dioxolo(4,5-g)quinoline-7-carboxylic acid, 5-ethyl-5,8-dihydro-8-oxo-",Rat,CCn1cc(C(=O)O)c(=O)c2cc3c(cc21)OCO3,-2.697,log(mol/kg),https://doi.org/10.1021/tx900189p
6281,"Benzo(b)thiophene-2-carboximidic acid, 3-hydroxy-, ethyl ester",Rat,CCOC(=N)c1sc2ccccc2c1O,-1.743,log(mol/kg),https://doi.org/10.1021/tx900189p
6282,"Heptanoic acid, 7-chloro-",Rat,O=C(O)CCCCCCCl,-1.961,log(mol/kg),https://doi.org/10.1021/tx900189p
6283,"2-Pyridineacetamide, alpha-(2-(bis(1-methylethyl)amino)ethyl)-alpha-(2-methylpropyl)-, (+-)-",Rat,CC(C)CC(CCN(C(C)C)C(C)C)(C(N)=O)c1ccccn1,-2.463,log(mol/kg),https://doi.org/10.1021/tx900189p
6284,"1H-Imidazole, 4-methyl-",Rat,Cc1c[nH]cn1,-2.039,log(mol/kg),https://doi.org/10.1021/tx900189p
6285,"2(1H)-Pyrimidinone, 1-(2-hydroxyethyl)-4,6-dimethyl-",Rat,Cc1cc(C)n(CCO)c(=O)n1,-1.646,log(mol/kg),https://doi.org/10.1021/tx900189p
6286,"2-Imidazoline, 5,5-dimethyl-2-(alpha-ethoxybenzyl)-",Rat,CCOC(C1=NCC(C)(C)N1)c1ccccc1,-2.659,log(mol/kg),https://doi.org/10.1021/tx900189p
6287,"Oxetane, 3-(chloromethyl)-3-methyl-",Rat,CC1(CCl)COC1,-2.032,log(mol/kg),https://doi.org/10.1021/tx900189p
6288,"Butanoic acid, 2-ethyl-2-methyl-, 2-methylpropyl ester",Rat,CCC(C)(CC)C(=O)OCC(C)C,-2.662,log(mol/kg),https://doi.org/10.1021/tx900189p
6289,"2-Propenoic acid, 3-(1,3-benzodioxol-5-yl)-, ethyl ester",Rat,CCOC(=O)C=Cc1ccc2c(c1)OCO2,-2.366,log(mol/kg),https://doi.org/10.1021/tx900189p
6290,"Pyrimidine, 3,4,5,6-tetrahydro-2-(3-fluoro-4-methoxy-alpha-phenoxybenzyl)-",Rat,COc1ccc(C(Oc2ccccc2)C2=NCCCN2)cc1F,-2.497,log(mol/kg),https://doi.org/10.1021/tx900189p
6291,"2-Benzoxazolinone, 5-bromo-",Rat,O=c1[nH]c2cc(Br)ccc2o1,-2.309,log(mol/kg),https://doi.org/10.1021/tx900189p
6292,"1,3-Propanediol, 2-ethyl-2-(hydroxymethyl)-, cyclic phosphite (1:1)",Rat,CCC12COP(OC1)OC2,-4.2860000000000005,log(mol/kg),https://doi.org/10.1021/tx900189p
6293,"Pyrimidine, 3,4,5,6-tetrahydro-2-(4-methoxy-alpha-phenoxybenzyl)-",Rat,COc1ccc(C(Oc2ccccc2)C2=NCCCN2)cc1,-2.472,log(mol/kg),https://doi.org/10.1021/tx900189p
6294,"1H-(1,2,4)Triazolo(3,4-c)(1,4)benzoxazin-1-one, 2,4-dihydro-6,8-dinitro-",Rat,O=c1[nH]nc2n1-c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1OC2,-1.879,log(mol/kg),https://doi.org/10.1021/tx900189p
6295,"4-Piperidinone, 2,2,6,6-tetramethyl-",Rat,CC1(C)CC(=O)CC(C)(C)N1,-2.004,log(mol/kg),https://doi.org/10.1021/tx900189p
6296,"4H-1-Benzopyran-4-one, 2-ethyl- (9CI)",Rat,CCc1cc(=O)c2ccccc2o1,-2.095,log(mol/kg),https://doi.org/10.1021/tx900189p
6297,"Ethane, 1,1'-(oxybis(methylenesulfonyl))bis(2-chloro-",Rat,O=S(=O)(CCCl)COCS(=O)(=O)CCCl,-3.2510000000000003,log(mol/kg),https://doi.org/10.1021/tx900189p
6298,"Carbamic acid, (oxybis(1H-benzimidazole-5,2-diyl))bis-, dimethyl ester",Rat,COC(=O)Nc1nc2cc(Oc3ccc4[nH]c(NC(=O)OC)nc4c3)ccc2[nH]1,-3.297,log(mol/kg),https://doi.org/10.1021/tx900189p
6299,"Hydratropamide, alpha-methyl-",Rat,CC(C)(C(N)=O)c1ccccc1,-1.995,log(mol/kg),https://doi.org/10.1021/tx900189p
6300,"Dodecanoic acid, 1-oxo-2-(2,4,6-trimethylphenyl)-1H-inden-3-yl ester",Rat,CCCCCCCCCCCC(=O)OC1=C(c2c(C)cc(C)cc2C)C(=O)c2ccccc21,-1.672,log(mol/kg),https://doi.org/10.1021/tx900189p
6301,"Salicylamide, N-(2-ethyl-3-methyl-1-phenyl-3-pyrazolin-5-ylidene)-",Rat,CCn1c(C)cc(=NC(=O)c2ccccc2O)n1-c1ccccc1,-2.415,log(mol/kg),https://doi.org/10.1021/tx900189p
6302,"Phenol, 4-(methylsulfonyl)- (9CI)",Rat,CS(=O)(=O)c1ccc(O)cc1,-1.736,log(mol/kg),https://doi.org/10.1021/tx900189p
