id,comp_id,compound_name,species,ld50,units,source
6521,6489,"1H-Indole, 1-(4-chlorobenzoyl)-3-(1H-tetrazol-5-ylmethyl)-",Rat,2.449,log(kg/mol),https://doi.org/10.1021/tx900189p
6522,6490,"Glycine, N,N-dimethyl-, ((6-chloroimidazo(2,1-b)thiazol-5-yl)methylene)hydrazide",Rat,2.28,log(kg/mol),https://doi.org/10.1021/tx900189p
6523,6491,"Ketone, methyl 10-(3-(4-methyl-1-piperazinyl)propyl)phenothiazin-2-yl",Rat,2.769,log(kg/mol),https://doi.org/10.1021/tx900189p
6524,6492,"1H-Pyrazole-3-carboxamide, 1-(3-chlorophenyl)-5-methoxy-N,N-dimethyl-",Rat,2.549,log(kg/mol),https://doi.org/10.1021/tx900189p
6525,6493,"3H-Pyrazol-3-one, 5-(benzoyloxy)-1,2-dihydro-4-butyl-1,2-diphenyl- (9CI)",Rat,2.273,log(kg/mol),https://doi.org/10.1021/tx900189p
6526,6494,"Glycine, N,N-dimethyl-, ((6-methylimidazo(2,1-b)thiazol-5-yl)methylene)hydrazide",Rat,2.248,log(kg/mol),https://doi.org/10.1021/tx900189p
6527,6495,"1H-Pyrazole-3-carboxamide, 1-(3-chlorophenyl)-5-methoxy-N-methyl-",Rat,2.237,log(kg/mol),https://doi.org/10.1021/tx900189p
6528,6496,"Piperazine, 1,4-bis(3,4,5-trimethoxybenzoyl)-",Rat,2.676,log(kg/mol),https://doi.org/10.1021/tx900189p
6529,6497,"3H-Pyrazol-3-one, 5-(benzoyloxy)-1,2-dihydro-4-(3-oxobutyl)-1,2-diphenyl- (9CI)",Rat,2.265,log(kg/mol),https://doi.org/10.1021/tx900189p
6530,6498,"Benzenemethanol, 4-((1-methylethyl)thio)-alpha-((1R)-1-(octylamino)ethyl)-, (alphaS)-",Rat,2.288,log(kg/mol),https://doi.org/10.1021/tx900189p
6531,6499,"Glycine, N,N-dimethyl-, ((6-phenylimidazo(2,1-b)thiazol-5-yl)methylene)hydrazide",Rat,2.737,log(kg/mol),https://doi.org/10.1021/tx900189p
6532,6500,"6-Ethenyl-6-(methoxyethoxy)-2,5,7,10-tetraoxa-6-silaundecane (9CI)",Rat,1.976,log(kg/mol),https://doi.org/10.1021/tx900189p
6533,6501,"Benzoic acid, 3,4,5-trimethoxy-, ester with 4-butyl-1,2-diphenyl-3-hydroxy-3-pyrazolin-5-one",Rat,2.224,log(kg/mol),https://doi.org/10.1021/tx900189p
6534,6502,"Tridecanitrile (mixed isomers)",Rat,2.167,log(kg/mol),https://doi.org/10.1021/tx900189p
6535,6503,"Glycine, N,N-dimethyl-, ((2,3-dihydro-6-(p-chlorophenyl)imidazo(2,1-b)thiazol-5-yl)methylene)hydrazide",Rat,2.658,log(kg/mol),https://doi.org/10.1021/tx900189p
6536,6504,"1,3-Indandione, 2-(1-(2-methoxyethyl)-4(1H)-pyridinylidene)-",Rat,2.905,log(kg/mol),https://doi.org/10.1021/tx900189p
6537,6505,"1-Hexanol, 2-ethyl-, dihydrogen phosphate (7CI)",Rat,1.785,log(kg/mol),https://doi.org/10.1021/tx900189p
6538,6506,"Glycine, N,N-dimethyl-, ((2,3-dihydro-6-p-tolylimidazo(2,1-b)thiazol-5-yl)methylene)hydrazide",Rat,2.633,log(kg/mol),https://doi.org/10.1021/tx900189p
6539,6507,"Benzenepropanamine, N-methyl-gamma-(4-(trifluoromethyl)phenoxy)-, (+-)-",Rat,2.574,log(kg/mol),https://doi.org/10.1021/tx900189p
6540,6508,"Benzoic acid, 3,4,5-trimethoxy-, ester with 1,2-diphenyl-3-hydroxy-4-(3-oxobutyl)-3-pyrazolin-5-one",Rat,2.236,log(kg/mol),https://doi.org/10.1021/tx900189p
6541,6509,"5,9-Methanocycloocta(b)pyridin-2(1H)-one, 5-amino-11-ethylidene-5,6,9,10-tetrahydro-7-methyl-, (5R-(5-alpha,9-beta,11E))-",Rat,4.208,log(kg/mol),https://doi.org/10.1021/tx900189p
6542,6510,"Triazene, 1-methyl-3-phenyl- (6CI,7CI,8CI)",Rat,2.508,log(kg/mol),https://doi.org/10.1021/tx900189p
6543,6511,"Septamycin, 6,16-didemethyl-27-methyl-",Rat,4.961,log(kg/mol),https://doi.org/10.1021/tx900189p
6544,6512,"Acrylic acid, tetramethylene ester (6CI,7CI,8CI)",Rat,2.529,log(kg/mol),https://doi.org/10.1021/tx900189p
6545,6513,"Propionic acid, 3-(acetyl-(3-amino-2,4,6-triiodophenyl)amino)-2-methyl-",Rat,1.937,log(kg/mol),https://doi.org/10.1021/tx900189p
6546,6514,"2-Propeneperoxoic acid, 2-methoxyethyl ester",Rat,2.242,log(kg/mol),https://doi.org/10.1021/tx900189p
6547,6515,"7H-(1,3)Diazepino(2,1-a)isoindol-7-ol, 2,3,4,5-tetrahydro-7-(3,4-dichlorophenyl)-",Rat,3.056,log(kg/mol),https://doi.org/10.1021/tx900189p
6548,6516,"Dibenzo(b,k)(1,4,7,10,13,16)hexaoxacyclooctadecin, eicosahydro-",Rat,3.326,log(kg/mol),https://doi.org/10.1021/tx900189p
6549,6517,"2H-Pyran-2-acetic acid, alpha-ethyl-6-(5-(2-(5-ethyltetrahydro-5-hydroxy-6-methyl-2H-pyran-2-yl)-15-hydroxy-2,10,12-trimethyl-1,6,8-trioxadispiro(4.1.5.3)pentadec-13-en-9-yl)-2-hydroxy-1,3-dimethyl-4-oxoheptyl)tetrahydro-3,5-dimethyl-",Rat,4.617,log(kg/mol),https://doi.org/10.1021/tx900189p
6550,6518,"Propane, 1,1,1,3-tetrachloro-",Rat,2.57,log(kg/mol),https://doi.org/10.1021/tx900189p
6551,6519,"Benzenamine, 4-(7,8-dimethoxy-4-methyl-5H-2,3-benzodiazepin-1-yl)- (9CI)",Rat,3.383,log(kg/mol),https://doi.org/10.1021/tx900189p
6552,6520,"2,4-Imidazolidinedione, 1-bromo-3-chloro-5,5-dimethyl-",Rat,2.24,log(kg/mol),https://doi.org/10.1021/tx900189p
6553,6521,"Propanenitrile, 3-(trichlorosilyl)-",Rat,1.974,log(kg/mol),https://doi.org/10.1021/tx900189p
6554,6522,"1-Piperazinemethanamine, N-(2-(((5-((dimethylamino)methyl)-2-furanyl)methyl)thio)ethyl)-4-methyl-alpha-(nitromethylene)-",Rat,1.843,log(kg/mol),https://doi.org/10.1021/tx900189p
6555,6523,"Propanedioic acid, (carboxymethoxy)-",Rat,1.694,log(kg/mol),https://doi.org/10.1021/tx900189p
6556,6524,"Tricyclo(3.3.1.1(sup 3,7))decane, bromo-",Rat,1.405,log(kg/mol),https://doi.org/10.1021/tx900189p
6557,6525,"Morpholine, 4,4'-tetrathiodi- (6CI,7CI,8CI)",Rat,1.797,log(kg/mol),https://doi.org/10.1021/tx900189p
6558,6526,"2-Pentanone, 5-hydroxy- (8CI)(9CI)",Rat,1.203,log(kg/mol),https://doi.org/10.1021/tx900189p
6559,6527,"Erythromycin, cyclic 11,12-carbonate",Rat,2.117,log(kg/mol),https://doi.org/10.1021/tx900189p
6560,6528,"9,11,13-Octadecatrienoic acid, methyl ester, (Z,E,E)-",Rat,1.767,log(kg/mol),https://doi.org/10.1021/tx900189p
6561,6529,"2H-Pyrazolo(3,4-d)pyrimidine-2-carboxylic acid, 7-butyl-4,5,6,7-tetrahydro-3-(methylamino)-4,6-dioxo-5-propyl-, methyl ester",Rat,2.152,log(kg/mol),https://doi.org/10.1021/tx900189p
6562,6530,"5-Thia-1-azabicyclo(4.2.0)oct-2-ene-2-carboxylic acid, 3-(((aminocarbonyl)oxy)methyl)-7-((2-furanyl(methoxyimino)acetyl)amino)-8-oxo-, (6R-(6alpha,7beta(Z)))-",Rat,1.628,log(kg/mol),https://doi.org/10.1021/tx900189p
6563,6531,"2-Butynedinitrile (9CI)",Rat,2.237,log(kg/mol),https://doi.org/10.1021/tx900189p
6564,6532,"Propane, 1,2-epithio-",Rat,2.465,log(kg/mol),https://doi.org/10.1021/tx900189p
6565,6533,"Carbamic acid, ((dibutylamino)thio)methyl-, 2,2-dimethyl-2,3-dihydro-7-benzofuranyl ester",Rat,3.873,log(kg/mol),https://doi.org/10.1021/tx900189p
6566,6534,"2-Propenenitrile, 2,3,3-trichloro- (9CI)",Rat,3.398,log(kg/mol),https://doi.org/10.1021/tx900189p
6567,6535,"1,4-Dithiin, 2,3-dihydro-5,6-dimethyl-, 1,1,4,4-tetraoxide",Rat,2.262,log(kg/mol),https://doi.org/10.1021/tx900189p
6568,6536,"4H-Pyran-4-one, tetrahydro-2,6-dimethyl-",Rat,1.576,log(kg/mol),https://doi.org/10.1021/tx900189p
6569,6537,"4H-1,2,4-Triazole, 4-butyl",Rat,3.399,log(kg/mol),https://doi.org/10.1021/tx900189p
6570,6538,"3,5-Pyridinedicarboxylic acid, 1,4-dihydro-2,6-dimethyl-4-(2-(3-(1,1-dimethylethoxy)-3-oxo-1-propenyl)phenyl)-, diethyl ester, (E)-",Rat,2.714,log(kg/mol),https://doi.org/10.1021/tx900189p
6571,6539,"1H-1,2,4-Triazole, 4-phenyl-",Rat,3.035,log(kg/mol),https://doi.org/10.1021/tx900189p
6572,6540,"3H-Pyrazol-3-one, 5-amino-2-(1-(3,4-dichlorophenyl)ethyl)-2,4-dihydro-",Rat,2.242,log(kg/mol),https://doi.org/10.1021/tx900189p
6573,6541,"Carbamic acid, (3-(pentyloxy)phenyl)-, 2-(1-pyrrolidinyl)cyclohexyl ester, trans-(+-)-",Rat,2.561,log(kg/mol),https://doi.org/10.1021/tx900189p
6574,6542,"Propanenitrile, 3-(phenylamino)-",Rat,1.493,log(kg/mol),https://doi.org/10.1021/tx900189p
6575,6543,"Bicyclo(3.1.1)hept-2-ene-2-methanol, 6,6-dimethyl-, acetate, (1S,5R)-",Rat,1.873,log(kg/mol),https://doi.org/10.1021/tx900189p
6576,6544,"1(2H)-Quinolinecarboxylic acid, ethyl ester",Rat,3.018,log(kg/mol),https://doi.org/10.1021/tx900189p
6577,6545,"2-Benzothiazolamine, N-(1-(4-(4-fluorophenoxy)butyl)-4-piperidinyl)-N-methyl-",Rat,3.429,log(kg/mol),https://doi.org/10.1021/tx900189p
6578,6546,"Benzenesulfenamide, 4-chloro-N-(((2,4-dimethylphenyl)imino)methyl)-N-methyl-",Rat,2.979,log(kg/mol),https://doi.org/10.1021/tx900189p
6579,6547,"2-Propanamine, N-ethyl-N-nitroso- (9CI)",Rat,2.024,log(kg/mol),https://doi.org/10.1021/tx900189p
6580,6548,"Butanamide, N-(4-ethoxyphenyl)-3-hydroxy-",Rat,1.504,log(kg/mol),https://doi.org/10.1021/tx900189p
6581,6549,"3-Pyridinecarboxamide, N-(tetrahydro-2-oxo-3-thienyl)-",Rat,1.694,log(kg/mol),https://doi.org/10.1021/tx900189p
6582,6550,"2H-1-Benzothiapyran-2-one, 3-(3-(4'-bromo(1,1'-biphenyl)-4-yl)-1,2,3,4-tetrahydro-1-naphthalenyl)-4-hydroxy-",Rat,5.992,log(kg/mol),https://doi.org/10.1021/tx900189p
6583,6551,"2,4-Imidazolidinedione, 3-(4-(4-(3-methylphenyl)-1-piperazinyl)butyl)-",Rat,2.936,log(kg/mol),https://doi.org/10.1021/tx900189p
6584,6552,"Proline, N-nitroso-, ethyl ester",Rat,1.537,log(kg/mol),https://doi.org/10.1021/tx900189p
6585,6553,"3-Indazolinone, 4,5,6,7-tetrahydro-1-methyl-2-phenyl-",Rat,2.182,log(kg/mol),https://doi.org/10.1021/tx900189p
6586,6554,"1,4-Dithian-2-one, O-((methylamino)carbonyl)oxime",Rat,4.138,log(kg/mol),https://doi.org/10.1021/tx900189p
6587,6555,"4-Pyridinecarboxylic acid, 3-(2'-fluoro(1,1'-biphenyl)-4-yl)-2-oxobutyl ester",Rat,2.492,log(kg/mol),https://doi.org/10.1021/tx900189p
6588,6556,"1-Naphthaleneacetic acid, alpha,alpha-diethyl-",Rat,2.351,log(kg/mol),https://doi.org/10.1021/tx900189p
6589,6557,"Pyridazine, 3-chloro-6-(4-(3-phenyl-2-propenyl)-1-piperazinyl)-, (E)-",Rat,2.814,log(kg/mol),https://doi.org/10.1021/tx900189p
6590,6558,"Ethanamine, 2-chloro-N-methyl-N-nitroso- (9CI)",Rat,3.746,log(kg/mol),https://doi.org/10.1021/tx900189p
6591,6559,"Propiophenone, 4'-(2,3-dihydroxypropoxy)-3'-methoxy-",Rat,2.191,log(kg/mol),https://doi.org/10.1021/tx900189p
6592,6560,"1,3,5-Undecatriene",Rat,1.298,log(kg/mol),https://doi.org/10.1021/tx900189p
6593,6561,"Pyrazole-4-carboxylic acid, 5-(3,4-dihydro-4-oxoquinazolin-3-yl)-1-methyl-, ethyl ester",Rat,2.229,log(kg/mol),https://doi.org/10.1021/tx900189p
6594,6562,"Dibenz(b,e)oxepin-2-acetic acid, 6,11-dihydro-11-oxo-",Rat,3.273,log(kg/mol),https://doi.org/10.1021/tx900189p
6595,6563,"1H-Indole-3-acetic acid, 1-benzoyl-2-methyl- (9CI)",Rat,2.909,log(kg/mol),https://doi.org/10.1021/tx900189p
6596,6564,"Pyrazole-4-carboxylic acid, 5-(3,4-dihydro-2-ethyl-4-oxoquinazolin-3-yl)-1-methyl-, ethyl ester",Rat,2.252,log(kg/mol),https://doi.org/10.1021/tx900189p
6597,6565,"Acetic acid, phenyl-, 2-benzylhydrazide",Rat,1.983,log(kg/mol),https://doi.org/10.1021/tx900189p
6598,6566,"3-Pyridinecarboxamide, N-(2-(4-hydroxyphenyl)ethyl)-",Rat,1.455,log(kg/mol),https://doi.org/10.1021/tx900189p
6599,6567,"Propanoic acid, 2-methyl-, 2,4-hexadienyl ester",Rat,1.527,log(kg/mol),https://doi.org/10.1021/tx900189p
6600,6568,"Phosphoramidothioic acid, (2-(dipropylamino)-2-oxoethyl)ethyl-, diethyl ester",Rat,2.211,log(kg/mol),https://doi.org/10.1021/tx900189p
6601,6569,"2-Imidazolidinone, 3-(5-(1,1-dimethylethyl)-1,3,4-thiadiazol-2-yl)-4-hydroxy-1-methyl- (9CI)",Rat,2.221,log(kg/mol),https://doi.org/10.1021/tx900189p
6602,6570,"4-Morpholineacetic acid, (5-nitrofurfurylidene)hydrazide",Rat,2.827,log(kg/mol),https://doi.org/10.1021/tx900189p
6603,6571,"Carbonothioic acid, O-(6-chloro-3-phenyl-4-pyridazinyl) S-octyl ester",Rat,2.284,log(kg/mol),https://doi.org/10.1021/tx900189p
6604,6572,"1-Imidazolidinecarboxylic acid, 2,5-dioxo-4,4-diphenyl-, ethyl ester",Rat,1.967,log(kg/mol),https://doi.org/10.1021/tx900189p
6605,6573,"5-chloro-N-(2-(4-(2-ethoxyethyl)-2,3-dimethylphenoxy)ethyl)-6-ethyl-4-pyrimidinamine",Rat,3.517,log(kg/mol),https://doi.org/10.1021/tx900189p
6606,6574,"Phosphorothioic acid, O,O-diethyl S-(3,4,4-trifluoro-3-butenyl) ester",Rat,3.612,log(kg/mol),https://doi.org/10.1021/tx900189p
6607,6575,"1,3-Oxathiolan-4-one, 2-ethyl-5-methyl-, O-((methylamino)carbonyl)oxime",Rat,4.436,log(kg/mol),https://doi.org/10.1021/tx900189p
6608,6576,"Cyclohexanecarboxylic acid, 2,2-dimethyl-4,6-dioxo-5-(1-((2-propenyloxy)amino)butylidene)-, methyl ester",Rat,2.156,log(kg/mol),https://doi.org/10.1021/tx900189p
6609,6577,"Acrylic acid, 3-(dimethylamino)-, ethyl ester, (E)-",Rat,1.503,log(kg/mol),https://doi.org/10.1021/tx900189p
6610,6578,"1-Piperidinecarboxamide, 4-phenyl-",Rat,2.413,log(kg/mol),https://doi.org/10.1021/tx900189p
6611,6579,"2-Benzofuranmethanol, 7-(2-hydroxy-3-(isopropylamino)propoxy)-alpha-methyl-",Rat,2.139,log(kg/mol),https://doi.org/10.1021/tx900189p
6612,6580,"1,3-Oxathiolan-4-one, 5-ethyl-2-methyl-, O-((methylamino)carbonyl)oxime",Rat,4.163,log(kg/mol),https://doi.org/10.1021/tx900189p
6613,6581,"Benzonitrile, 2-chloro-5-nitro-",Rat,1.756,log(kg/mol),https://doi.org/10.1021/tx900189p
6614,6582,"Nonanoic acid, 9-chloro-",Rat,1.808,log(kg/mol),https://doi.org/10.1021/tx900189p
6615,6583,"Dibenz(b,e)oxepin-3-acetic acid, 6,11-dihydro-8-chloro-alpha-methyl-11-oxo-",Rat,4.422,log(kg/mol),https://doi.org/10.1021/tx900189p
6616,6584,"1,3-Oxathiolan-4-one, 5,5-dimethyl-, O-((methylamino)carbonyl)oxime, syn-",Rat,5.009,log(kg/mol),https://doi.org/10.1021/tx900189p
6617,6585,"Benzamide, 4-chloro-3-nitro-",Rat,1.892,log(kg/mol),https://doi.org/10.1021/tx900189p
6618,6586,"1,2-Oxathiolane, 2,2-dioxide",Rat,3.087,log(kg/mol),https://doi.org/10.1021/tx900189p
6619,6587,"Dibenz(b,e)oxepin-3-acetic acid, 6,11-dihydro-alpha-methyl-11-oxo-",Rat,3.919,log(kg/mol),https://doi.org/10.1021/tx900189p
6620,6588,"4H-Pyrido(1,2-a)pyrimidin-4-one, 3-(2-(4-(6-fluoro-1,2-benzisoxazol-3-yl)-1-piperidinyl)ethyl)-6,7,8,9-tetrahydro-2-methyl-",Rat,3.86,log(kg/mol),https://doi.org/10.1021/tx900189p
6621,6589,"Propanenitrile, 3-(ethyl(3-methyl-4-((6-(methylsulfonyl)-2-benzothiazolyl)azo)phenyl)amino)-",Rat,3.029,log(kg/mol),https://doi.org/10.1021/tx900189p
6622,6590,"Phenol, o-mercapto- (6CI,7CI,8CI)",Rat,2.851,log(kg/mol),https://doi.org/10.1021/tx900189p
6623,6591,"2-Propenamide, N-((2-methylpropoxy)methyl)-",Rat,2.201,log(kg/mol),https://doi.org/10.1021/tx900189p
6624,6592,"4,7-Methano-1H-indene-1,3(2H)-dione, 3a,7a-dichloro-2-(dichloromethylene)-3a,4,7,7a-tetrahydro-",Rat,2.053,log(kg/mol),https://doi.org/10.1021/tx900189p
6625,6593,"4-Pyridinamine, N,N-dimethyl-",Rat,2.689,log(kg/mol),https://doi.org/10.1021/tx900189p
6626,6594,"1,3-Oxathiolan-4-one, 2,5-dimethyl-, O-((methylamino)carbonyl)oxime",Rat,4.657,log(kg/mol),https://doi.org/10.1021/tx900189p
6627,6595,"Ethanone, 1-(2-pyridinyl)-",Rat,1.725,log(kg/mol),https://doi.org/10.1021/tx900189p
6628,6596,"Benzamide, 2-methyl-N-(3-(1-methylethoxy)phenyl)-",Rat,1.43,log(kg/mol),https://doi.org/10.1021/tx900189p
6629,6597,"1,4-Oxathian-3-one, 2-methyl-, O-((methylamino)carbonyl)oxime, syn-",Rat,4.532,log(kg/mol),https://doi.org/10.1021/tx900189p
6630,6598,"Benzoic acid, p-thiocyano-",Rat,3.334,log(kg/mol),https://doi.org/10.1021/tx900189p
6631,6599,"Phenethyl alcohol, beta-methyl-",Rat,1.772,log(kg/mol),https://doi.org/10.1021/tx900189p
6632,6600,"1,4-Oxathian-3-one, 2-ethyl-, O-((methylamino)carbonyl)oxime, syn-",Rat,4.06,log(kg/mol),https://doi.org/10.1021/tx900189p
6633,6601,"Benzenepropanamide, alpha-(benzoylamino)-4-(2-(diethylamino)ethoxy)-N,N-dipropyl-, (+-)-",Rat,2.767,log(kg/mol),https://doi.org/10.1021/tx900189p
6634,6602,"Carbamic acid, methyl-, ester with 2,2-dimethyl-7-hydroxy-3(2H)-benzofuranone",Rat,2.902,log(kg/mol),https://doi.org/10.1021/tx900189p
6635,6603,"Urea, N,N-dimethyl-N'-(5-(1,1-dimethylethyl)-3-isoxazolyl)-",Rat,2.525,log(kg/mol),https://doi.org/10.1021/tx900189p
6636,6604,"1,4-Oxathian-3-one, 2,2-dimethyl-, O-((methylamino)carbonyl)oxime, syn-",Rat,5.561,log(kg/mol),https://doi.org/10.1021/tx900189p
6637,6605,"2H-1,3-Benzoxazin-2-one, 3,4-dihydro-",Rat,2.152,log(kg/mol),https://doi.org/10.1021/tx900189p
6638,6606,"2-Naphthalenecarboxylic acid, 6-hydroxy-",Rat,1.786,log(kg/mol),https://doi.org/10.1021/tx900189p
6639,6607,"1(6H)-Pyridazineacetamide, N-alpha-methylphenethyl-6-oxo-3-phenyl-",Rat,2.42,log(kg/mol),https://doi.org/10.1021/tx900189p
6640,6608,"(-)-(1S,12bS)-1-Ethyl-1,2,3,4,6,7,12,12b-octahydroindolo(2,3-a)quinolizine-1-methanol",Rat,2.375,log(kg/mol),https://doi.org/10.1021/tx900189p
6641,6609,"2-Cyclopenten-1-one, 3-methyl-2-pentyl-",Rat,1.823,log(kg/mol),https://doi.org/10.1021/tx900189p
6642,6610,"Propane, 1,1,2,2,3-pentachloro-",Rat,2.422,log(kg/mol),https://doi.org/10.1021/tx900189p
6643,6611,"1-Propanone, 2-hydroxy-1-(4-(2-hydroxyethoxy)phenyl)-2-methyl-",Rat,1.74,log(kg/mol),https://doi.org/10.1021/tx900189p
6644,6612,"1(6H)-Pyridazineacetamide, N-allyl-3-methyl-N-alpha-methylphenethyl-6-oxo-",Rat,2.279,log(kg/mol),https://doi.org/10.1021/tx900189p
6645,6613,"1H-Pyrazole-5-amine, 3-methyl-1-phenyl-",Rat,1.841,log(kg/mol),https://doi.org/10.1021/tx900189p
6646,6614,"1-Naphthoic acid, 2,3-dihydroxy-",Rat,0.921,log(kg/mol),https://doi.org/10.1021/tx900189p
6647,6615,"Pyridine, 2,3,4,5-tetrachloro-6-(trichloromethyl)-",Rat,2.259,log(kg/mol),https://doi.org/10.1021/tx900189p
6648,6616,"1-Piperidinebutanamide, 4-(4-chlorophenyl)-4-hydroxy-N,N-dimethyl-alpha,alpha-diphenyl-, 1-oxide, (E)-",Rat,3.457,log(kg/mol),https://doi.org/10.1021/tx900189p
6649,6617,"Propionitrile, 2-(methylamino)- (7CI,8CI)",Rat,3.244,log(kg/mol),https://doi.org/10.1021/tx900189p
6650,6618,"1(6H)-Pyridazineacetamide, 3-(p-anisyl)-N-methyl-N-alpha-methylphenethyl-6-oxo-, L-",Rat,2.525,log(kg/mol),https://doi.org/10.1021/tx900189p
6651,6619,"Quinoline, 1-ethyl-1,2,3,4-tetrahydro-",Rat,1.958,log(kg/mol),https://doi.org/10.1021/tx900189p
6652,6620,"1(6H)-Pyridazineacetamide, N-methyl-N-(alpha-methyl-3,4-dimethoxyphenethyl)-6-oxo-3-phenyl-",Rat,2.542,log(kg/mol),https://doi.org/10.1021/tx900189p
6653,6621,"Benzenesulfonamide, 4-chloro-N-(2-chloro-4-nitrophenyl)-3-(trifluoromethyl)-",Rat,3.498,log(kg/mol),https://doi.org/10.1021/tx900189p
6654,6622,"(1,1'-Biphenyl)-4-ol, 3-amino-",Rat,1.913,log(kg/mol),https://doi.org/10.1021/tx900189p
6655,6623,"Oxirane, ((2-(ethenyloxy)ethoxy)methyl)- (9CI)",Rat,1.771,log(kg/mol),https://doi.org/10.1021/tx900189p
6656,6624,"1(6H)-Pyridazineacetmaide, N-isopropyl-N-alpha-methylphenethyl-6-oxo-3-phenyl-",Rat,2.33,log(kg/mol),https://doi.org/10.1021/tx900189p
6657,6625,"Not Available",Rat,2.518,log(kg/mol),https://doi.org/10.1021/tx900189p
6658,6626,"Benzophenone, 4-hydroxy- (6CI,7CI,8CI)",Rat,1.215,log(kg/mol),https://doi.org/10.1021/tx900189p
6659,6627,"3(2H)-Isoquinolinone, 5,6,7,8-tetrahydro-4-acetyl-1-methyl-7-(4-pyridinyl)-",Rat,3.283,log(kg/mol),https://doi.org/10.1021/tx900189p
6660,6628,"1(6H)-Pyridazineacetamide, 3-methyl-N-alpha-methylphenethyl-6-oxo-",Rat,2.335,log(kg/mol),https://doi.org/10.1021/tx900189p
6661,6629,"Benzoic acid, 6-benzoyl-3-methyl- (9CI)",Rat,1.632,log(kg/mol),https://doi.org/10.1021/tx900189p
6662,6630,"Silane, dimethoxymethyl-",Rat,1.343,log(kg/mol),https://doi.org/10.1021/tx900189p
6663,6631,"1H-1,2,4-Triazole-1-ethanol, alpha-(2-(4-chlorophenyl)ethyl)-alpha-(1,1-dimethylethyl)-, (+-)-",Rat,1.963,log(kg/mol),https://doi.org/10.1021/tx900189p
6664,6632,"Butanoic acid, 2-(4-((4-chlorophenyl)methyl)phenoxy)-2-methyl-, ethyl ester, (+-)-",Rat,1.586,log(kg/mol),https://doi.org/10.1021/tx900189p
6665,6633,"Benzenecarboximidothioic acid, 4-chloro-N-(((methylamino)carbonyl)oxy)-, methyl ester",Rat,2.587,log(kg/mol),https://doi.org/10.1021/tx900189p
6666,6634,"Benzoic acid, 2-benzoyl-5-chloro-",Rat,1.848,log(kg/mol),https://doi.org/10.1021/tx900189p
6667,6635,"1H-Indene-1,3(2H)-dione, 2-(2,6-dichlorophenyl)-",Rat,2.792,log(kg/mol),https://doi.org/10.1021/tx900189p
6668,6636,"2-Pyrrolidinone, 3-((3,5-bis(1,1-dimethylethyl)-4-hydroxyphenyl)methylene)-1-methoxy-",Rat,3.314,log(kg/mol),https://doi.org/10.1021/tx900189p
6669,6637,"Ethane, 1,1'-(methylenebis(oxy))bis(2-fluoro-2,2-dinitro-",Rat,2.125,log(kg/mol),https://doi.org/10.1021/tx900189p
6670,6638,"Benzamide, 3,5-dichloro-N-(3,4-dichlorophenyl)-2-hydroxy-",Rat,3.16,log(kg/mol),https://doi.org/10.1021/tx900189p
6671,6639,"Benzoic acid, 4-(4-acetyl-3-iodophenoxy)-3,5-diiodo-",Rat,2.139,log(kg/mol),https://doi.org/10.1021/tx900189p
6672,6640,"2,4,6(1H,3H,5H)-Pyrimidinetrione, 5-ethyl-5-(1-methyl-2-butenyl)- (9CI)",Rat,4.05,log(kg/mol),https://doi.org/10.1021/tx900189p
6673,6641,"2,4-Pyrimidinediamine, 5-((4-(dimethylamino)-3,5-dimethoxyphenyl)methyl)-",Rat,2.335,log(kg/mol),https://doi.org/10.1021/tx900189p
6674,6642,"4-Morpholinecarboximidamide, N-(3-nitro-4-quinolinyl)-",Rat,1.877,log(kg/mol),https://doi.org/10.1021/tx900189p
6675,6643,"Pyridazine, 3,6-dichloro-4-(2-chloro-1,1-dimethylethyl)-",Rat,2.379,log(kg/mol),https://doi.org/10.1021/tx900189p
6676,6644,"1,6-Dioxaspiro(4.5)decane-7-butyric acid, 2-(5-ethyltetrahydro-5-(tetrahydro-3-methyl-5-(tetrahydro-6-hydroxy-6-(hydroxymethyl)-3,5-dimethyl-2H-pyran-2-yl)-2-furyl)-2-furyl)-9-hydroxy-beta-methoxy-alpha,gamma,2,8-tetramethyl-",Rat,3.827,log(kg/mol),https://doi.org/10.1021/tx900189p
6677,6645,"Benzoic acid, 3,4,5-trihydroxy-, dodecyl ester",Rat,1.831,log(kg/mol),https://doi.org/10.1021/tx900189p
6678,6646,"Coumarin, 3-(3-(4-biphenylyl)-1,2,3,4-tetrahydro-1-naphthyl)-4-hydroxy-",Rat,5.815,log(kg/mol),https://doi.org/10.1021/tx900189p
6679,6647,"Indazole, 3-((3-morpholinopropyl)amino)-",Rat,2.456,log(kg/mol),https://doi.org/10.1021/tx900189p
6680,6648,"Phosphorothioic acid, O,O,S-triethyl ester",Rat,3.866,log(kg/mol),https://doi.org/10.1021/tx900189p
6681,6649,"5H-Furo(3,2-g)(1)benzopyran-5-one, 7-((beta-D-glucopyranosyloxy)methyl)-4-methoxy- (9CI)",Rat,2.444,log(kg/mol),https://doi.org/10.1021/tx900189p
6682,6650,"2H-1-Benzopyran-2-one, 3-(3-(4'-bromo(1,1'-biphenyl)-4-yl)-1,2,3,4-tetrahydro-1-naphthalenyl)-4-hydroxy-",Rat,6.515,log(kg/mol),https://doi.org/10.1021/tx900189p
