Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties
CHEMBL4582037,,0,306.36,1,-4.09,NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O)[C@H]2O)[C@H](N)C[C@@H]1O,MIC,'=',16.0,ug.mL-1,,,,UO_0000274,,,,,FALSE,CHEMBL4429186,Antimicrobial activity against Escherichia coli ATCC 25922 measured after 24 hrs by double-dilution method,F,BAO_0000218,organism-based format,Escherichia coli,None,None,None,None,,,,CHEMBL354,Escherichia coli,Escherichia coli,ORGANISM,CHEMBL4428061,1,Scientific Literature,J Med Chem,2016,None,
CHEMBL3259827,,0,740.21,2,7.95,CCN(CC)[c+]1sc2c(s1)C(c1ccc(Cl)cc1)Oc1c(I)cc(I)cc1-2.[O-][Cl+3]([O-])([O-])[O-],MIC,'=',7.81,ug.mL-1,,,,UO_0000274,,,,,FALSE,CHEMBL3267260,Antibacterial activity against Escherichia coli ATCC 25922 assessed as growth inhibition after 18 hrs by colorimetric microdilution technique,F,BAO_0000218,organism-based format,Escherichia coli,None,None,None,None,,,,CHEMBL354,Escherichia coli,Escherichia coli,ORGANISM,CHEMBL3259750,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2014,None,
CHEMBL3219739,,0,407.50,0,0.31,CNC(=O)C1=C(O)c2cc(N)c(N3CCN(C)CC3)cc2N(C2CC2)S1(=O)=O,MIC,'>',128.0,ug.mL-1,,,,UO_0000274,,,,,FALSE,CHEMBL3227080,Antimicrobial activity against Escherichia coli ATCC 25922,F,BAO_0000218,organism-based format,Escherichia coli,None,None,None,None,,,,CHEMBL354,Escherichia coli,Escherichia coli,ORGANISM,CHEMBL3217728,1,Scientific Literature,MedChemComm,2012,None,
CHEMBL9,NORFLOXACIN,4,319.34,0,1.27,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21,MIC,'=',0.5,ug.mL-1,,,,UO_0000274,,,,,FALSE,CHEMBL1694217,Antibacterial activity against qnrS gene expressing Escherichia coli ATCC 25922 harboring ParC S80R mutant and pBK-QnrS1 by broth microdilution method,F,BAO_0000218,organism-based format,Escherichia coli,None,None,None,None,,,,CHEMBL354,Escherichia coli,Escherichia coli,ORGANISM,CHEMBL1687848,1,Scientific Literature,Antimicrob. Agents Chemother.,2011,None,
CHEMBL2159993,,0,557.62,2,5.08,COc1cc(CN2CCN(c3cc4c(cc3F)c(=O)c(C(=O)O)cn4C3CC3)CC2)ccc1OCc1ccccc1,MIC,'=',0.5,ug.mL-1,,,,UO_0000274,,,,,FALSE,CHEMBL2162095,Antibacterial activity against Escherichia coli ATCC 25922 after 18 to 24 hrs by NCCLS method,F,BAO_0000218,organism-based format,Escherichia coli,None,None,None,None,,,,CHEMBL354,Escherichia coli,Escherichia coli,ORGANISM,CHEMBL2157880,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2012,None,
CHEMBL8,CIPROFLOXACIN,4,331.35,0,1.58,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,MIC,'=',1.0,ug.mL-1,,,,UO_0000274,,,,,FALSE,CHEMBL1694650,Antibacterial activity against qnrB gene expressing Escherichia coli ATCC 25922 harboring GyrA S83L mutant and pBK-QnrB1 assessed as resistant colonies recovered one step below mutant prevention concentration,F,BAO_0000218,organism-based format,Escherichia coli,None,None,None,None,,,,CHEMBL354,Escherichia coli,Escherichia coli,ORGANISM,CHEMBL1687848,1,Scientific Literature,Antimicrob. Agents Chemother.,2011,None,
CHEMBL3322900,,0,526.41,1,4.03,O=C(Cn1cc(CC(O)c2ccc(S(=O)(=O)c3ccccc3)cc2)nn1)c1ccc(Br)cc1,MIC,'=',200.0,ug.mL-1,,,,UO_0000274,,,,,FALSE,CHEMBL3368163,Antibacterial activity against Escherichia coli ATCC 25922 after 24 hrs by two fold serial dilution method,F,BAO_0000218,organism-based format,Escherichia coli,None,None,None,None,,,,CHEMBL354,Escherichia coli,Escherichia coli,ORGANISM,CHEMBL3351505,1,Scientific Literature,Eur. J. Med. Chem.,2014,None,
CHEMBL2063907,,0,540.54,2,-2.35,CCO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nnnn3CCO)OC[C@H]12)c1nsc(N)n1,MIC,'=',2.0,ug.mL-1,,,,UO_0000274,,,,,FALSE,CHEMBL2065095,Antibacterial activity against Escherichia coli ATCC 25922,F,BAO_0000218,organism-based format,Escherichia coli,None,None,None,None,,,,CHEMBL354,Escherichia coli,Escherichia coli,ORGANISM,CHEMBL2062516,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2012,None,
CHEMBL8,CIPROFLOXACIN,4,331.35,0,1.58,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,MIC,'<=',0.12,ug.mL-1,,,,UO_0000274,,,,,FALSE,CHEMBL1119560,Antibacterial activity against Escherichia coli ATCC 25922 by microdilution technique,F,BAO_0000218,organism-based format,Escherichia coli,None,None,None,None,,,,CHEMBL354,Escherichia coli,Escherichia coli,ORGANISM,CHEMBL1155486,1,Scientific Literature,J. Med. Chem.,2010,None,
CHEMBL3604999,,0,579.63,1,3.93,O=C(O)CCCCOc1ccc2ncc(F)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,MIC,'=',16.0,ug.mL-1,,,,UO_0000274,,,,,FALSE,CHEMBL3607538,Antimicrobial activity against Escherichia coli ATCC 25922 by micro broth dilution or agar based method,F,BAO_0000218,organism-based format,Escherichia coli,None,None,None,None,,,,CHEMBL354,Escherichia coli,Escherichia coli,ORGANISM,CHEMBL3603744,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2015,None,
CHEMBL1834405,,0,359.36,0,1.45,O=CN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1,MIC,'=',0.125,ug.mL-1,,,,UO_0000274,,,,,FALSE,CHEMBL3607850,Antibacterial activity against wild type Escherichia coli ATCC 25922 by broth microdilution method,F,BAO_0000218,organism-based format,Escherichia coli,None,None,None,None,,,,CHEMBL354,Escherichia coli,Escherichia coli,ORGANISM,CHEMBL3603745,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2015,None,
CHEMBL3605578,,0,607.64,1,3.51,O=C(O)c1cn(C2CC2)c2cc(N3CCN(CCOCCOCCOc4ccc5ccc(=O)oc5c4)CC3)c(F)cc2c1=O,MIC,'=',1.0,ug.mL-1,,,,UO_0000274,,,,,FALSE,CHEMBL3607850,Antibacterial activity against wild type Escherichia coli ATCC 25922 by broth microdilution method,F,BAO_0000218,organism-based format,Escherichia coli,None,None,None,None,,,,CHEMBL354,Escherichia coli,Escherichia coli,ORGANISM,CHEMBL3603745,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2015,None,
CHEMBL8,CIPROFLOXACIN,4,331.35,0,1.58,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,MIC,'=',0.04,ug.mL-1,,,,UO_0000274,,,,,FALSE,CHEMBL3049011,Antibacterial activity Escherichia coli ATCC 25922 after 16 to 20 hr by broth microdilution method,F,BAO_0000218,organism-based format,Escherichia coli,None,None,None,None,,,,CHEMBL354,Escherichia coli,Escherichia coli,ORGANISM,CHEMBL3045204,1,Scientific Literature,Med Chem Res,2011,None,
CHEMBL2237413,,0,334.24,0,4.18,S=C1COc2ccccc2CN1c1ccc(Br)cc1,MIC,'=',100.0,ug.mL-1,,,,UO_0000274,,,,,FALSE,CHEMBL3049011,Antibacterial activity Escherichia coli ATCC 25922 after 16 to 20 hr by broth microdilution method,F,BAO_0000218,organism-based format,Escherichia coli,None,None,None,None,,,,CHEMBL354,Escherichia coli,Escherichia coli,ORGANISM,CHEMBL3045204,1,Scientific Literature,Med Chem Res,2011,None,
CHEMBL2237067,,0,273.33,0,3.55,Fc1ccc(N2Cc3ccccc3OCC2=S)cc1,MIC,'=',100.0,ug.mL-1,,,,UO_0000274,,,,,FALSE,CHEMBL3049011,Antibacterial activity Escherichia coli ATCC 25922 after 16 to 20 hr by broth microdilution method,F,BAO_0000218,organism-based format,Escherichia coli,None,None,None,None,,,,CHEMBL354,Escherichia coli,Escherichia coli,ORGANISM,CHEMBL3045204,1,Scientific Literature,Med Chem Res,2011,None,
CHEMBL4467050,,0,559.30,3,-3.67,Nc1nc(I)nc2c1ncn2[C@@H]1O[C@H](COS(=O)(=O)NC(=O)[C@@H](N)CO)[C@@H](O)[C@H]1O,MIC,'>',256.0,ug.mL-1,,,,UO_0000274,,,,,FALSE,CHEMBL4416640,Antibacterial activity against Escherichia coli ATCC 25922 assessed as reduction in bacterial growth incubated for 18 to 20 hrs by broth microdilution assay,F,BAO_0000218,organism-based format,Escherichia coli,None,None,None,None,,,,CHEMBL354,Escherichia coli,Escherichia coli,ORGANISM,CHEMBL4414626,1,Scientific Literature,J Med Chem,2019,None,
CHEMBL1209940,,0,429.32,1,5.43,COc1ccc(/C=N/Nc2cc(C(F)(F)F)nc3c(C(F)(F)F)cccc23)cc1O,MIC,'=',12.5,ug.mL-1,,,,UO_0000274,,,,,FALSE,CHEMBL1211405,Antibacterial activity against Escherichia coli ATCC 25922 after 3 to 4 days by serial plate dilution method,F,BAO_0000218,organism-based format,Escherichia coli,None,None,None,None,,,,CHEMBL354,Escherichia coli,Escherichia coli,ORGANISM,CHEMBL1208682,1,Scientific Literature,Eur. J. Med. Chem.,2010,None,
CHEMBL4456352,,0,305.29,0,2.52,O=C1Nc2ccccc2/C1=N/NC(=O)c1cc2ccccc2o1,MIC,'=',250.0,ug.mL-1,,,,UO_0000274,,,,,FALSE,CHEMBL4384012,Antibacterial activity against Escherichia coli ATCC 25922 after 24 hrs,F,BAO_0000218,organism-based format,Escherichia coli,None,None,None,None,,,,CHEMBL354,Escherichia coli,Escherichia coli,ORGANISM,CHEMBL4382229,1,Scientific Literature,Eur J Med Chem,2019,None,
CHEMBL4573760,,0,738.76,1,4.23,COc1cccc(/C=C/c2ccc(C(=O)Nc3cc(C(=O)Nc4cc(C(=O)NCCN5CCC(O)CC5)n(C)c4)n(C)c3)cc2)c1.O=C(O)C(F)(F)F,MIC,'>',32.0,ug.mL-1,,Non standard unit for type,Median N= 2; Maxinhib 10.6 Pct,UO_0000274,,,,,FALSE,CHEMBL4296185,"Antibacterial activity against Escherichia coli ATCC 25922 (CO-ADD:GN_001); MIC in CAMBH media using NBS plates, by OD(600)",F,BAO_0000218,organism-based format,Escherichia coli,None,None,None,None,ASSAY_TEST: Inhibition of Bacterial Growth | DETECTION_METHOD: Absorption (OD600) | MEDIA: CAMHB | PLATE_TYPE: 384well; NBS; CORNING #3640  | TIME = 18.0 hr,,,CHEMBL354,Escherichia coli,Escherichia coli,ORGANISM,CHEMBL4513139,40,CO-ADD antimicrobial screening data,,,None,
CHEMBL4569031,,0,313.39,0,4.22,CCCCCCCCCNc1ccc(F)c(/C(N)=N/O)c1F,MIC,'>',64.0,ug.mL-1,,,,UO_0000274,,,,,FALSE,CHEMBL4330702,Antibacterial activity against Escherichia coli ATCC 25922 by broth microdilution assay,F,BAO_0000218,organism-based format,Escherichia coli,None,None,None,None,,,,CHEMBL354,Escherichia coli,Escherichia coli,ORGANISM,CHEMBL4330069,1,Scientific Literature,Eur J Med Chem,2019,None,
CHEMBL33,LEVOFLOXACIN,4,361.37,0,1.54,C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,MIC,'=',0.015,ug.mL-1,,,,UO_0000274,,,,,FALSE,CHEMBL4395783,Antibacterial activity against Escherichia coli ATCC 25922 incubated for 16 to 18 hrs by broth microdilution assay,F,BAO_0000218,organism-based format,Escherichia coli,None,None,None,None,,,,CHEMBL354,Escherichia coli,Escherichia coli,ORGANISM,CHEMBL4393707,1,Scientific Literature,Eur J Med Chem,2019,None,
CHEMBL104,CLOTRIMAZOLE,4,344.85,1,5.38,Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,MIC,'=',512.0,ug.mL-1,,,,UO_0000274,,,,,FALSE,CHEMBL3063005,Antibacterial activity against Escherichia coli ATCC 25922 after 24 hr by two-fold microdilution technique,F,BAO_0000218,organism-based format,Escherichia coli,None,None,None,None,,,,CHEMBL354,Escherichia coli,Escherichia coli,ORGANISM,CHEMBL3044615,1,Scientific Literature,Med Chem Res,2011,None,
CHEMBL44354,CEFTAZIDIME,4,546.59,2,-1.30,CC(C)(O/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccccc3)CS[C@H]12)c1csc(N)n1)C(=O)O,MIC,'=',4.0,ug.mL-1,,,,UO_0000274,,,,,FALSE,CHEMBL3063005,Antibacterial activity against Escherichia coli ATCC 25922 after 24 hr by two-fold microdilution technique,F,BAO_0000218,organism-based format,Escherichia coli,None,None,None,None,,,,CHEMBL354,Escherichia coli,Escherichia coli,ORGANISM,CHEMBL3044615,1,Scientific Literature,Med Chem Res,2011,None,
CHEMBL3423295,,0,263.34,0,2.63,CCCCNC(=O)/C=C/c1ccc(OC)c(OC)c1,MIC,'>',128.0,ug.mL-1,,,,UO_0000274,,,,,FALSE,CHEMBL3424277,Inhibition of cell division in penicillin-susceptible Escherichia coli ATCC 25922 assessed as filamentation after 5 hrs by phase contrast microscopy,F,BAO_0000218,organism-based format,Escherichia coli,None,None,None,None,,,,CHEMBL354,Escherichia coli,Escherichia coli,ORGANISM,CHEMBL3421607,1,Scientific Literature,Eur. J. Med. Chem.,2015,None,
CHEMBL297130,,0,764.83,2,5.31,O=C(O)c1cn(C2CC2)c2cc(N3CCN(Cc4cccc(CN5CCN(c6cc7c(cc6F)c(=O)c(C(=O)O)cn7C6CC6)CC5)c4)CC3)c(F)cc2c1=O,MIC,'=',1.0,ug.mL-1,,,,UO_0000274,,,,,FALSE,CHEMBL3607850,Antibacterial activity against wild type Escherichia coli ATCC 25922 by broth microdilution method,F,BAO_0000218,organism-based format,Escherichia coli,None,None,None,None,,,,CHEMBL354,Escherichia coli,Escherichia coli,ORGANISM,CHEMBL3603745,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2015,None,
CHEMBL4544423,,0,487.52,0,4.15,Cc1ccc(Oc2c(/C=N/NC(=O)Cn3c([N+](=O)[O-])cnc3C)c(C)nn2-c2ccc(C)cc2)cc1,MIC,'>=',3.12,ug.mL-1,,,,UO_0000274,,,,,FALSE,CHEMBL4306929,Antibacterial activity against Escherichia coli ATCC 25922 after 24 hrs by NCCLS method,F,BAO_0000218,organism-based format,Escherichia coli,None,None,None,None,,,,CHEMBL354,Escherichia coli,Escherichia coli,ORGANISM,CHEMBL4304773,1,Scientific Literature,Eur J Med Chem,2019,None,
CHEMBL4552856,,0,794.76,2,2.70,CC(C)CCn1cc(NC(=O)c2cc(NC(=O)c3cc(NC(=N)N)cn3C)cn2C)cc1C(=O)NCCCN(C)C.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,MIC,'>',32.0,ug.mL-1,,Non standard unit for type,Median N= 2; Maxinhib 3.4 Pct,UO_0000274,,,,,FALSE,CHEMBL4296185,"Antibacterial activity against Escherichia coli ATCC 25922 (CO-ADD:GN_001); MIC in CAMBH media using NBS plates, by OD(600)",F,BAO_0000218,organism-based format,Escherichia coli,None,None,None,None,ASSAY_TEST: Inhibition of Bacterial Growth | DETECTION_METHOD: Absorption (OD600) | MEDIA: CAMHB | PLATE_TYPE: 384well; NBS; CORNING #3640  | TIME = 18.0 hr,,,CHEMBL354,Escherichia coli,Escherichia coli,ORGANISM,CHEMBL4513139,40,CO-ADD antimicrobial screening data,,,None,
CHEMBL4566997,,0,718.45,None,None,,MIC,'>',32.0,ug.mL-1,,Non standard unit for type,Median N= 2; Maxinhib 5.6 Pct,UO_0000274,,,,,FALSE,CHEMBL4296185,"Antibacterial activity against Escherichia coli ATCC 25922 (CO-ADD:GN_001); MIC in CAMBH media using NBS plates, by OD(600)",F,BAO_0000218,organism-based format,Escherichia coli,None,None,None,None,ASSAY_TEST: Inhibition of Bacterial Growth | DETECTION_METHOD: Absorption (OD600) | MEDIA: CAMHB | PLATE_TYPE: 384well; NBS; CORNING #3640  | TIME = 18.0 hr,,,CHEMBL354,Escherichia coli,Escherichia coli,ORGANISM,CHEMBL4513140,40,CO-ADD antimicrobial screening data,,,None,
CHEMBL4552936,,0,1290.13,2,6.32,Cn1cc(NC(=O)c2ccc(/C=C/c3ccncc3)cc2)cc1C(=O)Nc1cc(C(=O)NCCN2CCOCC2)n(CCCN2CCN(Cc3cccc4ccccc34)CC2)c1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,MIC,'>',32.0,ug.mL-1,,Non standard unit for type,Median N= 2; Maxinhib 6.5 Pct,UO_0000274,,,,,FALSE,CHEMBL4296185,"Antibacterial activity against Escherichia coli ATCC 25922 (CO-ADD:GN_001); MIC in CAMBH media using NBS plates, by OD(600)",F,BAO_0000218,organism-based format,Escherichia coli,None,None,None,None,ASSAY_TEST: Inhibition of Bacterial Growth | DETECTION_METHOD: Absorption (OD600) | MEDIA: CAMHB | PLATE_TYPE: 384well; NBS; CORNING #3640  | TIME = 18.0 hr,,,CHEMBL354,Escherichia coli,Escherichia coli,ORGANISM,CHEMBL4513139,40,CO-ADD antimicrobial screening data,,,None,
CHEMBL2385788,,0,303.28,0,0.96,Cc1ncc([N+](=O)[O-])n1CC(=O)N/N=C/c1ccc(O)cc1,MIC,'=',50.0,ug.mL-1,,,,UO_0000274,,,,,FALSE,CHEMBL2390143,Antimicrobial activity against Escherichia coli ATCC 25922 after 24 hrs by two fold serial dilution method,F,BAO_0000218,organism-based format,Escherichia coli,None,None,None,None,,,,CHEMBL354,Escherichia coli,Escherichia coli,ORGANISM,CHEMBL2384923,1,Scientific Literature,Bioorg. Med. Chem.,2013,None,
CHEMBL3604807,,0,501.49,1,1.88,COc1ccc2ncc(F)c(C[C@H](O)C3CCC(NCc4nc5c(cc4F)OCC(=O)N5)CO3)c2n1,MIC,'=',4.0,ug.mL-1,,,,UO_0000274,,,,,FALSE,CHEMBL3607783,Antibacterial activity against Escherichia coli ATCC 25922,F,BAO_0000218,organism-based format,Escherichia coli,None,None,None,None,,,,CHEMBL354,Escherichia coli,Escherichia coli,ORGANISM,CHEMBL3603741,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2015,None,
CHEMBL3260551,,0,554.66,1,7.50,CCN(CC)[c+]1sc2c(s1)C(c1ccc(Cl)cc1)Oc1ccc(Br)cc1-2.F[B-](F)(F)F,MIC,'=',3.9,ug.mL-1,,,,UO_0000274,,,,,FALSE,CHEMBL3267260,Antibacterial activity against Escherichia coli ATCC 25922 assessed as growth inhibition after 18 hrs by colorimetric microdilution technique,F,BAO_0000218,organism-based format,Escherichia coli,None,None,None,None,,,,CHEMBL354,Escherichia coli,Escherichia coli,ORGANISM,CHEMBL3259750,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2014,None,
CHEMBL3310580,,0,364.34,0,1.47,Cn1cc([N+](=O)[O-])cc1C(=O)NNC(=S)Nc1ccc([N+](=O)[O-])cc1,MIC,'=',0.39,ug.mL-1,,,,UO_0000274,,,,,FALSE,CHEMBL3364051,Antimicrobial activity against Escherichia coli ATCC 25922 after 48 hrs by broth dilution technique,F,BAO_0000218,organism-based format,Escherichia coli,None,None,None,None,,,,CHEMBL354,Escherichia coli,Escherichia coli,ORGANISM,CHEMBL3351318,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2014,None,
CHEMBL1831134,,0,391.43,0,3.31,COc1ccc2nc(C)cc(N3CC(CNC(=O)c4ccccc4)OC3=O)c2c1,MIC,'>',12.5,ug.mL-1,,,,UO_0000274,,,,,FALSE,CHEMBL1832578,Antimicrobial activity against Escherichia coli ATCC 25922 after 18 to 48 hrs by serial dilution method,F,BAO_0000218,organism-based format,Escherichia coli,None,None,None,None,,,,CHEMBL354,Escherichia coli,Escherichia coli,ORGANISM,CHEMBL1828503,1,Scientific Literature,Eur. J. Med. Chem.,2011,None,
CHEMBL1831141,,0,372.43,0,1.87,COc1ccc2nc(C)cc(NC(=O)CN3CC(CN(C)C)OC3=O)c2c1,MIC,'=',0.2,ug.mL-1,,,,UO_0000274,,,,,FALSE,CHEMBL1832578,Antimicrobial activity against Escherichia coli ATCC 25922 after 18 to 48 hrs by serial dilution method,F,BAO_0000218,organism-based format,Escherichia coli,None,None,None,None,,,,CHEMBL354,Escherichia coli,Escherichia coli,ORGANISM,CHEMBL1828503,1,Scientific Literature,Eur. J. Med. Chem.,2011,None,
CHEMBL1831151,,0,412.49,0,2.80,COc1ccc2nc(C)cc(NC(=O)CN3CC(CN4CCCCC4)OC3=O)c2c1,MIC,'>',12.5,ug.mL-1,,,,UO_0000274,,,,,FALSE,CHEMBL1832578,Antimicrobial activity against Escherichia coli ATCC 25922 after 18 to 48 hrs by serial dilution method,F,BAO_0000218,organism-based format,Escherichia coli,None,None,None,None,,,,CHEMBL354,Escherichia coli,Escherichia coli,ORGANISM,CHEMBL1828503,1,Scientific Literature,Eur. J. Med. Chem.,2011,None,
CHEMBL1831135,,0,419.48,0,3.87,CCc1ccc(C(=O)NCC2CN(c3cc(C)nc4ccc(OC)cc34)C(=O)O2)cc1,MIC,'=',3.125,ug.mL-1,,,,UO_0000274,,,,,FALSE,CHEMBL1832578,Antimicrobial activity against Escherichia coli ATCC 25922 after 18 to 48 hrs by serial dilution method,F,BAO_0000218,organism-based format,Escherichia coli,None,None,None,None,,,,CHEMBL354,Escherichia coli,Escherichia coli,ORGANISM,CHEMBL1828503,1,Scientific Literature,Eur. J. Med. Chem.,2011,None,
CHEMBL1831145,,0,455.52,0,1.48,COc1ccc2nc(C)cc(NC(=O)CN3CC(CN4CCN(C(C)=O)CC4)OC3=O)c2c1,MIC,'=',1.6,ug.mL-1,,,,UO_0000274,,,,,FALSE,CHEMBL1832578,Antimicrobial activity against Escherichia coli ATCC 25922 after 18 to 48 hrs by serial dilution method,F,BAO_0000218,organism-based format,Escherichia coli,None,None,None,None,,,,CHEMBL354,Escherichia coli,Escherichia coli,ORGANISM,CHEMBL1828503,1,Scientific Literature,Eur. J. Med. Chem.,2011,None,
CHEMBL4170982,,0,657.82,1,4.84,COc1cccc(C(=N)Nc2cc(C(=O)Nc3cc(C(=O)Nc4cc(C(=O)NCCCN(C)C)n(CCC(C)C)c4)n(C)c3)n(C)c2)c1,MIC,'>',32.0,ug.mL-1,,Non standard unit for type,Median N= 2; Maxinhib 1.2 Pct,UO_0000274,,,,,FALSE,CHEMBL4296185,"Antibacterial activity against Escherichia coli ATCC 25922 (CO-ADD:GN_001); MIC in CAMBH media using NBS plates, by OD(600)",F,BAO_0000218,organism-based format,Escherichia coli,None,None,None,None,ASSAY_TEST: Inhibition of Bacterial Growth | DETECTION_METHOD: Absorption (OD600) | MEDIA: CAMHB | PLATE_TYPE: 384well; NBS; CORNING #3640  | TIME = 18.0 hr,,,CHEMBL354,Escherichia coli,Escherichia coli,ORGANISM,CHEMBL4513139,40,CO-ADD antimicrobial screening data,,,None,
CHEMBL2282743,,0,627.64,3,7.27,COc1ccc(-c2ccc(C3CC(c4ccc(OC)c(OC)c4)=NN3c3nc(-c4ccc([N+](=O)[O-])cc4)cs3)o2)c([N+](=O)[O-])c1,MIC,'=',12.5,ug.mL-1,,,,UO_0000274,,,,,FALSE,CHEMBL3060546,Antibacterial activity against Escherichia coli ATCC 25922 assessed as growth inhibition by serial plate dilution method,F,BAO_0000218,organism-based format,Escherichia coli,None,None,None,None,,,,CHEMBL354,Escherichia coli,Escherichia coli,ORGANISM,CHEMBL3045838,1,Scientific Literature,Med Chem Res,2013,None,
CHEMBL3425894,,0,412.27,0,4.32,C[n+]1c(/C=C/c2cc3ccccc3[nH]2)ccc2ccccc21.[I-],MIC,'=',64.0,ug.mL-1,,,,UO_0000274,,,,,FALSE,CHEMBL4481652,Antimicrobial activity against Escherichia coli ATCC 25922 measured after 18 hrs by broth microdilution method,F,BAO_0000218,organism-based format,Escherichia coli,None,None,None,None,,,,CHEMBL354,Escherichia coli,Escherichia coli,ORGANISM,CHEMBL4480418,1,Scientific Literature,Bioorg Med Chem,2019,None,
CHEMBL262777,VANCOMYCIN,4,1449.27,None,None,CN[C@H](CC(C)C)C(=O)N[C@H]1C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H]2C(=O)N[C@H]3C(=O)N[C@H](C(=O)N[C@H](C(=O)O)c4cc(O)cc(O)c4-c4cc3ccc4O)[C@H](O)c3ccc(c(Cl)c3)Oc3cc2cc(c3O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O[C@H]2C[C@](C)(N)[C@H](O)[C@H](C)O2)Oc2ccc(cc2Cl)[C@H]1O,MIC,'>',64.0,ug.mL-1,,,,UO_0000274,,,,,FALSE,CHEMBL4481652,Antimicrobial activity against Escherichia coli ATCC 25922 measured after 18 hrs by broth microdilution method,F,BAO_0000218,organism-based format,Escherichia coli,None,None,None,None,,,,CHEMBL354,Escherichia coli,Escherichia coli,ORGANISM,CHEMBL4480418,1,Scientific Literature,Bioorg Med Chem,2019,None,
CHEMBL4465932,,0,1196.50,None,None,CC(C)C[C@@H]1NC(=O)[C@H](CCCN)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2O[C@H](CNC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CCCN)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]3CCCN3C(=O)[C@@H](Cc3ccccc3)NC1=O)[C@@H](OCc1ccc3ccccc3c1)[C@@H]2O,MIC,'>',64.0,ug.mL-1,,,,UO_0000274,,,,,FALSE,CHEMBL4376991,Antibacterial activity against Escherichia coli ATCC 25922 after overnight incubation,F,BAO_0000218,organism-based format,Escherichia coli,None,None,None,None,,,,CHEMBL354,Escherichia coli,Escherichia coli,ORGANISM,CHEMBL4376803,1,Scientific Literature,J Med Chem,2019,None,
CHEMBL2235696,,0,387.85,0,3.28,COc1ccc(C2SCC(=O)N2/N=C2\C(=O)Nc3ccc(Cl)cc32)cc1,MIC,'=',18.75,ug.mL-1,,,,UO_0000274,,,,,FALSE,CHEMBL3062076,Antimicrobial activity against Escherichia coli ATCC 25922 after 24 hr by broth dilution method,F,BAO_0000218,organism-based format,Escherichia coli,None,None,None,None,,,,CHEMBL354,Escherichia coli,Escherichia coli,ORGANISM,CHEMBL3046063,1,Scientific Literature,Med Chem Res,2012,None,
CHEMBL2235692,,0,387.85,0,3.28,COc1cccc(C2SCC(=O)N2/N=C2\C(=O)Nc3ccc(Cl)cc32)c1,MIC,'=',75.0,ug.mL-1,,,,UO_0000274,,,,,FALSE,CHEMBL3062076,Antimicrobial activity against Escherichia coli ATCC 25922 after 24 hr by broth dilution method,F,BAO_0000218,organism-based format,Escherichia coli,None,None,None,None,,,,CHEMBL354,Escherichia coli,Escherichia coli,ORGANISM,CHEMBL3046063,1,Scientific Literature,Med Chem Res,2012,None,
